t,log_t,vth_average
1.661172522034346e-05,-11.005341576735036,1.0310391655200046
1.763877275314101e-05,-10.945354389943608,1.0325533195888443
1.8729315385065008e-05,-10.885367203152178,1.0341291086634392
1.9887278569888773e-05,-10.82538001636075,1.035769628393435
2.1116830444483154e-05,-10.765392829569322,1.0375110278497104
2.2422396832199225e-05,-10.705405642777894,1.039391793310335
2.38086771738044e-05,-10.645418455986466,1.0413959586243136
2.5280661443315865e-05,-10.585431269195038,1.0435071712558948
2.6843648109620557e-05,-10.52544408240361,1.0457090786693264
2.850326320853533e-05,-10.465456895612181,1.0479853283288565
3.026548059395796e-05,-10.405469708820753,1.050319567698733
3.213664344100388e-05,-10.345482522029325,1.052695444243204
3.412348707853008e-05,-10.285495335237897,1.0550966054265178
3.623316323323275e-05,-10.225508148446469,1.0575066987129218
3.8473265772586375e-05,-10.16552096165504,1.059909371566665
4.085185803928704e-05,-10.105533774863613,1.0622991063583502
4.3377501875591475e-05,-10.045546588072183,1.064783704539613
4.6059288442025704e-05,-9.985559401280755,1.0673725550168403
4.890687094139771e-05,-9.925572214489327,1.0700372497219457
5.1930499365904034e-05,-9.865585027697898,1.0727493805868427
5.514105739240504e-05,-9.80559784090647,1.0754805395434452
5.855010155867457e-05,-9.745610654115042,1.078202318523667
6.216990286164057e-05,-9.685623467323614,1.0808863094594219
6.601349092735134e-05,-9.625636280532186,1.0835041042826234
7.009470091165881e-05,-9.565649093740758,1.0860272949251855
7.442822330044037e-05,-9.50566190694933,1.088427473319022
7.902965678861642e-05,-9.445674720157902,1.0906762313960463
8.391556442830471e-05,-9.385687533366474,1.0927715663783113
8.91035332482185e-05,-9.325700346575045,1.0947638599530307
9.461223755891124e-05,-9.265713159783617,1.096670157289779
0.00010046150617173805,-9.205725972992187,1.0985060850891755
0.00010667239377348995,-9.14573878620076,1.100287270051839
0.00011326725671361986,-9.085751599409331,1.1020293388783893
0.00012026983347685593,-9.025764412617903,1.1037479182694456
0.00012770533013086948,-8.965777225826475,1.105458634925627
0.00013560051105656874,-8.905790039035047,1.1071771155475532
0.00014398379528760653,-8.845802852243619,1.108918986835843
0.00015288535880587914,-8.78581566545219,1.1106998754911162
0.00016233724316123434,-8.725828478660762,1.1125350239838543
0.00017237347080636888,-8.665841291869334,1.1144237846214047
0.00018303016756206856,-8.605854105077906,1.1163523564170543
0.0001943456926536099,-8.545866918286478,1.118308000111333
0.00020636077678639418,-8.48587973149505,1.1202779764447703
0.00021911866875782372,-8.425892544703622,1.1222495461578965
0.00023266529113315527,-8.365905357912194,1.1242099699912416
0.00024704940554569295,-8.305918171120764,1.126146508685335
0.0002623227882163234,-8.245930984329336,1.1280464229807072
0.00027854041632418853,-8.185943797537908,1.1298969736178877
0.00029576066589933795,-8.12595661074648,1.1316854213374061
0.0003140455219496885,-8.065969423955051,1.1333990268797933
0.0003334608015786506,-8.005982237163623,1.1350265429008581
0.0003540763908965421,-7.945995050372195,1.1365730516916488
0.00037596649657856276,-7.886007863580767,1.1380537077511743
0.00039920991297482224,-7.826020676789339,1.139483813772906
0.00042389030573389616,-7.766033489997911,1.1408786724503148
0.00045009651296082397,-7.706046303206483,1.142253586476872
0.0004779228649935804,-7.646059116415055,1.1436238585460483
0.0005074695239490686,-7.5860719296236265,1.1450047913513146
0.0005388428442608456,-7.526084742832198,1.1464116875861419
0.0005721557555063507,-7.4660975560407685,1.1478598499440018
0.0006075281689016347,-7.40611036924934,1.1493645811183641
0.0006450874089267985,-7.346123182457912,1.1509408752949106
0.0006849686716357755,-7.286135995666484,1.1525779849523277
0.0007273155113001787,-7.226148808875056,1.1542603315292927
0.0007722803571388994,-7.166161622083628,1.1559831604636004
0.0008200250619934502,-7.1061744352922,1.1577417171930457
0.0008707214849240315,-7.046187248500772,1.1595312471554236
0.0009245521098233994,-6.986200061709344,1.1613469957885285
0.0009817107022752642,-6.9262128749179155,1.1631842085301554
0.0010424030070216041,-6.866225688126487,1.1650381308180988
0.001106847488549463,-6.806238501335059,1.1669040080901543
0.0011752761174629992,-6.746251314543631,1.168777085784116
0.0012479352054713684,-6.686264127752203,1.1706526093377791
0.0013250862919980165,-6.626276940960773,1.1725297862767758
0.0014070070856027526,-6.566289754169345,1.1744231699185952
0.0014939924636053292,-6.506302567377917,1.1763338859534427
0.0015863555335086667,-6.446315380586489,1.1782610474008757
0.0016844287600423966,-6.386328193795061,1.1802037672804533
0.0017885651618835478,-6.3263410070036326,1.1821611586117338
0.0018991395823620264,-6.266353820212204,1.1841323344142753
0.0020165500387248443,-6.206366633420776,1.1861164077076365
0.0021412191548158327,-6.146379446629348,1.1881124915113754
0.002273595682327827,-6.08639225983792,1.1901196988450506
0.002414156116103136,-6.026405073046492,1.1921371427282204
0.0025634064092966394,-5.966417886255064,1.1941639561515933
0.0027218837945753114,-5.906430699463636,1.196238323468175
0.002890158717909651,-5.846443512672208,1.1983821265760704
0.003068836891917798,-5.786456325880778,1.2005753358517244
0.0032585614761533907,-5.72646913908935,1.2027979216715836
0.003460015392185286,-5.6664819522979215,1.2050298544120936
0.0036739237818022613,-5.606494765506493,1.2072511044496999
0.0039010566171911914,-5.546507578715065,1.2094416421608487
0.004142231472484106,-5.486520391923637,1.2115814379219858
0.0043983164666504485,-5.426533205132209,1.2136504621095567
0.004670233388327573,-5.366546018340781,1.2156286851000073
0.004958961013837468,-5.306558831549353,1.2174960772697834
0.005265538630333026,-5.246571644757925,1.2192350763630184
0.00559106977675558,-5.186584457966497,1.220857243080358
0.005936726216069429,-5.1265972711750685,1.2223846868788821
0.0063037521530716015,-5.06661008438364,1.2238382426419396
0.006693468712959005,-5.006622897592212,1.2252387452528792
0.0071072786967737835,-4.946635710800784,1.2266070295950495
0.007546671630844293,-4.886648524009354,1.2279639305517989
0.008013229128397317,-4.826661337217926,1.2293302830064763
0.008508630582641036,-4.766674150426498,1.2307269218424302
0.009034659211810998,-4.706686963635072,1.2321746819430088
0.009593208477938741,-4.6466997768436435,1.2336943981915616
0.010186288902447405,-4.586712590052215,1.2353069054714367
0.010816035303107664,-4.526725403260787,1.237012092055741
0.011484714478403534,-4.466738216469356,1.2387846125573723
0.012194733366968063,-4.4067510296779275,1.2406172707194052
0.012948647711459768,-4.346763842886499,1.2425030280003477
0.013749171258064964,-4.286776656095071,1.2444348458587076
0.014599185524740606,-4.226789469303643,1.246405685752993
0.015501750173358569,-4.166802282512215,1.2484085091417114
0.01646011402308643,-4.106815095720787,1.2504362774833715
0.017477726744647794,-4.046827908929359,1.252481952236481
0.01855825127755623,-3.9868407221379307,1.2545384948595468
0.019705577015019106,-3.9268535353465026,1.2565988668110781
0.020923833803970955,-3.8668663485550745,1.258664443715381
0.0222174068106301,-3.8068791617636464,1.260818127880125
0.023590952305087686,-3.7468919749722183,1.2630613310781034
0.02504941442174645,-3.68690478818079,1.2653668811879648
0.02659804295593909,-3.626917601389362,1.2677076060883585
0.02824241226078595,-3.566930414597934,1.2700563336579331
0.029988441312311993,-3.506943227806506,1.2723858917753363
0.03184241501504834,-3.4469560410150777,1.2746691083192179
0.033811006824808774,-3.3869688542236496,1.2768788111682259
0.03590130277007275,-3.3269816674322215,1.2789878282010085
0.038120826958441066,-3.2669944806407933,1.2809689872962156
0.04047756865997553,-3.2070072938493652,1.2827951163324949
0.04298001106491042,-3.147020107057937,1.284453874628875
0.04563716181925021,-3.087032920266509,1.2859775953973218
0.04845858544816773,-3.027045733475081,1.2873935317452323
0.05145443778391223,-2.9670585466836528,1.2887283886532837
0.05463550252215192,-2.9070713598922246,1.2900088711021516
0.058013230038337124,-2.8470841731007965,1.2912616840725124
0.06159977860380544,-2.787096986309365,1.2925135325450425
0.06540805814998656,-2.7271097995179368,1.2937911215004185
0.06945177673824122,-2.6671226127265086,1.2951211559193159
0.07374548990260005,-2.6071354259350805,1.2965303407824118
0.07830465304301668,-2.5471482391436524,1.2980453810703818
0.08314567705772577,-2.4871610523522243,1.2996937400616055
0.08828598741495693,-2.427173865560796,1.3015050214429915
0.09374408687663574,-2.367186678769368,1.3034637688810033
0.09953962209984851,-2.30719949197794,1.3055423990357118
0.10569345435580536,-2.247212305186512,1.3077133285671876
0.11222773462085774,-2.1872251183950837,1.3099489741355026
0.1191659833098633,-2.1272379316036556,1.3122217524007282
0.12653317493890215,-2.0672507448122275,1.3145040800229348
0.13435582802209092,-2.0072635580207994,1.316768373662195
0.1426621005260826,-1.9472763712293713,1.3189870499785783
0.15148189122584402,-1.8872891844379431,1.3211325256321569
0.16084694732654567,-1.827301997646515,1.323177217283002
0.17079097873895344,-1.767314810855087,1.3251229217665246
0.18134977941966088,-1.7073276240636588,1.3270418593678242
0.19256135621293188,-1.6473404372722307,1.328937978417804
0.20446606565792447,-1.5873532504808026,1.3308098542212317
0.21710675925374015,-1.5273660636893744,1.3326560620828747
0.2305289377051853,-1.4673788768979463,1.3344751773075005
0.24478091470445956,-1.4073916901065182,1.3362657751998765
0.2599139908383097,-1.34740450331509,1.3380264310647707
0.2759826382466354,-1.287417316523662,1.3397557202069499
0.29304469669723276,-1.2274301297322339,1.3414522179311823
0.31116158178245573,-1.1674429429408058,1.3431144995422348
0.3303985059872067,-1.1074557561493776,1.3447408663812366
0.35082471342400257,-1.047468569357946,1.3463146069761793
0.37251372908004604,-0.9874813825665179,1.3478340599226972
0.3955436234734967,-0.9274941957750897,1.349309787286128
0.4199972936715587,-0.8675070089836616,1.3507523511318087
0.4459627616819392,-0.8075198221922335,1.352172313525077
0.4735334912917435,-0.7475326354008054,1.3535802365312704
0.5028087244942818,-0.6875454486093773,1.3549866822157262
0.5338938387147714,-0.6275582618179492,1.3564022126437816
0.5669007261207818,-0.567571075026521,1.357837389880774
0.6019481963827681,-0.5075838882350929,1.3593027759920415
0.6391624043344435,-0.4475967014436648,1.3608089330429205
0.6786773040723757,-0.3876095146522367,1.3623663483345778
0.7206351311293541,-0.3276223278608086,1.3639762352133038
0.7651869144571342,-0.26763514106938047,1.365628138078279
0.8124930200614603,-0.20764795427795235,1.3673110128868402
0.8627237282462038,-0.14766076748652424,1.3690138155963245
0.9160598465444331,-0.08767358069509612,1.3707255021640687
0.9726933605426836,-0.027686393903668005,1.3724350285474096
1.032828124941099,0.03230079288776011,1.3741313507036843
1.0966805973369431,0.09228797967918823,1.3758034245902298
1.1644806173727655,0.15227516647061634,1.3774402061643825
1.2364722340537997,0.21226235326204446,1.3790306513834796
1.312914584212555,0.27224954005347257,1.3805637275623361
1.3940828252826734,0.3322367268449007,1.3820465385498995
1.4802691257396106,0.3922239136363288,1.3834950123261844
1.5717837167732707,0.4522111004277569,1.3849137395181739
1.668956008978139,0.512198287219185,1.3863073107528512
1.772135778080481,0.5721854740106131,1.387680316657199
1.8816944239706919,0.6321726608020448,1.3890373478582003
1.998026307572695,0.6921598475934729,1.3903829949828383
2.121550170362605,0.752147034384901,1.3917218486580956
2.252710641646144,0.8121342211763292,1.3930584995109558
2.3919798390204132,0.8721214079677573,1.3943975381684013
2.53985906778091,0.9321085947591854,1.3957435552574153
2.6968806253908895,0.9920957815506135,1.3970970478873892
2.863609717508324,1.0520829683420416,1.3984353164927645
3.0406464924672894,1.1120701551334697,1.3997582169093163
3.228628201536967,1.1720573419248979,1.401070704732649
3.4282314927342212,1.232044528716326,1.402377735558368
3.6401748464464068,1.292031715507754,1.4036842649820782
3.8652211616315464,1.3520189022991822,1.4049952485993846
4.10418050190501,1.4120060890906103,1.4063156420058924
4.357913011397349,1.4719932758820384,1.4076504007972064
4.627332010879031,1.5319804626734665,1.4090044805689317
4.913407285296723,1.5919676494648947,1.4103828369166733
5.217168574554732,1.6519548362563228,1.4117904254360363
5.539709280106812,1.711942023047751,1.413255276348905
5.882190400700391,1.771929209839179,1.4147981576330286
6.245844711440078,1.8319163966306071,1.4163986555901995
6.631981201213163,1.8919035834220352,1.4180361440063856
7.041989784449812,1.9518907702134634,1.4196899966675562
7.477346304178142,2.0118779570048915,1.42133958735968
7.9396178443828695,2.0718651437963196,1.4229642898687258
8.430468370789596,2.1318523305877477,1.4245434779806618
8.951664720378966,2.191839517379176,1.4260565254814572
9.505082961190215,2.251826704170604,1.427482806157081
10.0927151453065,2.3118138909620356,1.4288016937935015
10.71667647932947,2.3718010777534637,1.429997006259647
11.379212938154037,2.431788264544892,1.4311069402515457
12.08270934944871,2.49177545133632,1.4321532369125993
12.829697977942482,2.551762638127748,1.4331460478682931
13.622867640417534,2.611749824919176,1.4340955247441123
14.465073384217598,2.6717370117106043,1.435011819165542
15.35934676411018,2.7317241985020324,1.4359050827580682
16.308906754494608,2.7917113852934605,1.4367854671471751
17.3171713362349,2.8516985720848886,1.437663123958349
18.38776979982472,2.9116857588763168,1.4385482048170752
19.52455580917015,2.971672945667745,1.4394508613488386
20.73162127301394,3.031660132459173,1.4403812451791247
22.013311073932048,3.091647319250601,1.4413556894276855
23.374238707919996,3.151634506042029,1.4423819687981914
24.81930289086451,3.2116216928334573,1.4434436373453714
26.353705191676028,3.2716088796248854,1.44452373479215
27.98296875555338,3.3315960664163136,1.445605300861451
29.712958184775694,3.3915832532077417,1.446671375276198
31.549900648583375,3.45157043999917,1.447704997759315
33.500408298134,3.511557626790598,1.4486892080337264
35.57150206721669,3.571544813582026,1.4496070458223551
37.77063694439668,3.631532000373454,1.4504415508481256
40.105728807558165,3.6915191871648823,1.4511757628339617
42.58518291743754,3.7515063739563104,1.451794671307926
45.21792417271062,3.8114935607477385,1.4523305744894848
48.01342923553836,3.8714807475391666,1.45280899199068
50.981760643208325,3.9314679343305947,1.4532411128070828
54.13360302865813,3.991455121122023,1.4536381259342654
57.48030158025835,4.0514423079134545,1.4540112203677993
61.03390287929133,4.111429494704883,1.4543715851032561
64.80719826212513,4.171416681496311,1.4547304091362077
68.81376986316243,4.231403868287739,1.4550988814622254
73.06803950430114,4.291391055079167,1.455488191076881
77.58532060688486,4.351378241870595,1.4559095269757463
82.38187331300298,4.411365428662023,1.4563740781543928
87.47496301455153,4.471352615453451,1.4569112734693324
92.8829225007328,4.531339802244879,1.457565052101459
98.62521794769611,4.5913269890363075,1.4583082048901863
104.72251898785231,4.651314175827736,1.4591094763628158
111.19677311107928,4.711301362619164,1.4599376110466502
118.07128466562897,4.771288549410592,1.460761353468991
125.37079874310263,4.83127573620202,1.4615494481571403
133.12159024944205,4.891262922993448,1.4622706396384004
141.35155848255152,4.951250109784876,1.462893672440073
150.09032755698632,5.011237296576304,1.46338729108946
159.36935303719102,5.0712244833677325,1.4637202401138634
169.22203516311808,5.131211670159161,1.4638633616980654
179.68383907578732,5.191198856950589,1.463919831968831
190.7924224755428,5.251186043742017,1.4639631349997857
202.58777117251896,5.311173230533445,1.4639961299309177
215.112343017235,5.371160417324873,1.4640216759022142
228.4112207294019,5.431147604116301,1.464042632053663
242.53227417505602,5.491134790907729,1.4640618575252515
257.5263326761421,5.551121977699157,1.4640822114569674
273.4473679727815,5.6111091644905855,1.4641065529887982
290.35268849680625,5.671096351282014,1.464137741260732
308.30314565585513,5.731083538073445,1.4641786354127555
327.3633528705538,5.791070724864873,1.464232094584857
347.6019181532289,5.8510579116563015,1.4643695128771805
369.0916910653108,5.91104509844773,1.4648547014541498
391.9100249423755,5.971032285239158,1.4656483366975208
416.13905533070806,6.031019472030586,1.4666753948960796
441.8659956376337,6.091006658822014,1.4678608523386114
469.18345105982183,6.150993845613442,1.4691296853139022
498.1897519195609,6.21098103240487,1.470406870110738
528.9893076088626,6.270968219196298,1.4716173830179045
561.6929824154313,6.330955405987726,1.472686200324187
596.4184945832999,6.3909425927791546,1.473538298318372
633.2908400445685,6.450929779570583,1.4740986532892448
672.4427423474854,6.510916966362011,1.4742923516581625
714.0151304004044,6.570904153153439,1.4741726146314853
758.1576457512796,6.630891339944867,1.4738710927961978
805.0291812286707,6.690878526736295,1.4734496530986323
854.7984528831183,6.750865713527723,1.4729701624851197
907.644607287618,6.810852900319151,1.4724944879019926
963.7578663831961,6.8708400871105795,1.472084496295582
1023.3402121907346,6.930827273902008,1.4717851524995054
1086.6061138536957,6.990814460693436,1.4714923940070694
1153.7832996287657,7.050801647484864,1.4712319011034032
1225.1135766032298,7.110788834276292,1.471073100635694
1300.8537010896894,7.17077602106772,1.4711467305250943
1381.2763028311354,7.230763207859148,1.4716699590665134
1466.6708663431018,7.290750394650576,1.4723674851378503
1557.3447729252762,7.350737581442004,1.4729079099253348
1653.6244070933315,7.4107247682334325,1.4730989964816734
1755.856331413635,7.470711955024864,1.4731954998269243
1864.4085339696633,7.530699141816292,1.4732818690553888
1979.671752950521,7.59068632860772,1.4734244760740354
2102.060883129358,7.6506735153991485,1.4739020203161273
2232.016469294446,7.710660702190577,1.474849435116551
2370.0062920085543,7.770647888982005,1.4758647074849998
2516.5270514046315,7.830635075773433,1.4765400149598797
2672.106155078689,7.890622262564861,1.476920537257927
2837.303616515483,7.950609449356289,1.4772448268848464
3012.7140708804523,8.010596636147717,1.4774613535078216
3198.9689154338425,8.070583822939145,1.4775128102085975
3396.7385822715323,8.130571009730573,1.4772008441243794
3606.7349515733736,8.190558196522002,1.476589827472686
3829.713914045647,8.25054538331343,1.4758726014144696
4066.478091781246,8.310532570104858,1.4752012426215522
4317.879727331436,8.370519756896286,1.4743329189360264
4584.823751388535,8.430506943687714,1.4734426580241158
4868.271040121749,8.490494130479142,1.4728502547533215
5169.2418738910965,8.55048131727057,1.4731806531788805
5488.819609789199,8.610468504061998,1.4756694330377753
5828.154581230405,8.670455690853426,1.4788804700273512
6188.468238623981,8.730442877644855,1.48102531791862
6571.057546035904,8.790430064436283,1.4810601647900203
6977.299649665209,8.85041725122771,1.4805327407580249
7408.656834939278,8.910404438019139,1.4799214892343635
7866.681790071342,8.970391624810567,1.4795723649514723
8353.023195026584,9.030378811601995,1.4795665181732978
8869.431656014567,9.090365998393423,1.4795910708433824
9417.766006869466,9.150353185184855,1.4796637767414615
10000.000000000004,9.210340371976283,1.479810828
